customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
2565,49,Female,T-shirt,Clothing,38.0,Michigan,L,Indigo,Winter,3.4,No,Standard,Yes,No,11,Cash,Monthly,46-60,30
1634,46,Female,Skirt,Clothing,83.0,Colorado,L,White,Summer,4.2,Yes,Express,No,No,57,Debit Card,Fortnightly,46-60,14
2556,62,Male,Dress,Clothing,85.0,Missouri,S,Beige,Fall,4.0,No,Free Shipping,No,No,0,Bank Transfer,Quarterly,61+,90
2409,52,Female,Shirt,Clothing,53.0,Minnesota,S,Gold,Fall,3.9,Yes,Store Pickup,Yes,Yes,29,Bank Transfer,Weekly,46-60,7
3313,31,Male,Shirt,Clothing,32.0,West Virginia,M,Green,Spring,4.2,No,Free Shipping,No,No,10,Cash,Annually,31-45,365
928,52,Female,Blouse,Clothing,60.0,Utah,S,Yellow,Fall,4.4,Yes,Express,Yes,No,13,PayPal,Fortnightly,46-60,14
4660,30,Male,Shoes,Footwear,60.0,West Virginia,L,Gray,Winter,3.8,Yes,Standard,Yes,Yes,13,Credit Card,Quarterly,18-30,90
1195,50,Female,Dress,Clothing,86.0,Tennessee,XL,Pink,Fall,3.8,Yes,Free Shipping,No,No,22,Bank Transfer,Monthly,46-60,30
2960,52,Male,Jewelry,Accessories,62.0,Washington,L,Beige,Winter,4.2,No,Store Pickup,Yes,Yes,14,Debit Card,Monthly,46-60,30
3915,31,Female,Boots,Footwear,80.0,Pennsylvania,L,Black,Fall,4.3,No,Free Shipping,No,No,7,Cash,Annually,31-45,365
1328,22,Male,Socks,Clothing,18.0,Idaho,L,Purple,Summer,3.9,No,2-Day Shipping,Yes,Yes,61,Credit Card,Bi-Weekly,18-30,14
1649,37,Male,Belt,Accessories,31.0,Tennessee,M,Lavender,Spring,4.0,No,Standard,Yes,No,10,Credit Card,Quarterly,31-45,90
454,68,Female,Shirt,Clothing,40.0,Minnesota,XL,Brown,Spring,3.9,No,Standard,Yes,Yes,14,Credit Card,Quarterly,61+,90
786,67,Male,Scarf,Accessories,41.0,Alaska,S,Lavender,Winter,4.5,No,2-Day Shipping,Yes,Yes,27,Cash,Fortnightly,61+,14
333,53,Female,Coat,Outerwear,135.0,Colorado,M,Gold,Fall,4.2,Yes,Express,No,No,58,Credit Card,Every 3 Months,46-60,90
1082,19,Female,Jewelry,Accessories,109.0,Illinois,M,Black,Spring,4.7,No,Free Shipping,No,No,5,Cash,Quarterly,18-30,90
1881,43,Male,Blouse,Clothing,59.0,Wisconsin,L,Lavender,Summer,4.0,No,Free Shipping,No,No,1,Cash,Annually,31-45,365
2185,47,Male,Shorts,Clothing,30.0,Rhode Island,L,Lavender,Spring,4.2,Yes,Free Shipping,Yes,Yes,10,PayPal,Every 3 Months,46-60,90
4641,24,Female,Sweater,Clothing,50.0,Idaho,L,Teal,Winter,4.1,No,Store Pickup,No,No,7,Debit Card,Monthly,18-30,30
2410,64,Male,Jacket,Outerwear,126.0,North Dakota,M,Gold,Winter,4.2,No,Free Shipping,No,No,5,PayPal,Annually,61+,365
3486,62,Female,Blouse,Clothing,41.0,Alabama,S,Pink,Summer,3.9,No,Standard,No,No,10,Credit Card,Quarterly,61+,90
4538,39,Female,Hat,Accessories,22.0,Delaware,L,Silver,Winter,4.1,Yes,Standard,No,No,28,Debit Card,Monthly,31-45,30
1579,27,Female,Pants,Clothing,54.0,Montana,M,Orange,Summer,3.9,No,Standard,Yes,Yes,2,Debit Card,Quarterly,18-30,90
4451,50,Female,Backpack,Accessories,101.0,Arizona,S,Yellow,Winter,4.0,Yes,2-Day Shipping,No,No,51,Bank Transfer,Quarterly,46-60,90
3525,57,Male,Blouse,Clothing,77.0,South Carolina,M,Turquoise,Spring,4.4,No,Express,No,No,38,PayPal,Monthly,46-60,30
386,32,Male,Blouse,Clothing,49.0,Mississippi,L,Peach,Winter,4.1,Yes,Free Shipping,No,No,4,Debit Card,Monthly,31-45,30
2904,60,Male,Gloves,Accessories,21.0,Rhode Island,M,Magenta,Winter,3.4,No,2-Day Shipping,Yes,No,10,Debit Card,Quarterly,46-60,90
2910,57,Male,Shoes,Footwear,63.0,Idaho,L,Gray,Winter,4.4,Yes,Standard,Yes,Yes,2,Credit Card,Quarterly,46-60,90
1766,58,Female,Jewelry,Accessories,129.0,Arizona,M,Peach,Spring,4.1,No,Free Shipping,No,No,8,Debit Card,Annually,46-60,365
634,41,Female,Backpack,Accessories,79.0,Indiana,S,Yellow,Winter,4.0,No,Free Shipping,No,No,8,Debit Card,Annually,31-45,365
4388,26,Female,Boots,Footwear,77.0,Utah,L,Green,Winter,4.4,No,Free Shipping,No,No,3,Venmo,Monthly,18-30,30
3886,35,Female,Boots,Footwear,197.0,Rhode Island,L,Green,Spring,4.5,Yes,2-Day Shipping,No,No,29,Debit Card,Quarterly,31-45,90
1684,29,Male,Jewelry,Accessories,116.0,Tennessee,M,Cyan,Fall,4.0,No,2-Day Shipping,Yes,Yes,14,Credit Card,Monthly,18-30,30
1217,42,Male,Jacket,Outerwear,123.0,Kansas,XL,Brown,Summer,4.4,Yes,Free Shipping,No,No,33,Venmo,Monthly,31-45,30
1699,27,Male,Hat,Accessories,63.0,Massachusetts,M,Charcoal,Winter,3.8,No,Express,No,No,25,PayPal,Monthly,18-30,30
1086,58,Female,Shorts,Clothing,53.0,New York,M,Olive,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Bi-Weekly,46-60,14
2245,50,Female,Jacket,Outerwear,97.0,Iowa,L,Cyan,Spring,4.3,No,Standard,No,Yes,13,Debit Card,Monthly,46-60,30
1337,34,Male,Hat,Accessories,30.0,Montana,L,Black,Summer,3.5,No,Standard,No,No,8,Debit Card,Quarterly,31-45,90
2352,49,Male,Belt,Accessories,61.0,Maryland,L,Lavender,Winter,3.6,No,Store Pickup,No,No,65,Debit Card,Fortnightly,46-60,14
1190,44,Male,Jacket,Outerwear,92.0,Louisiana,M,Violet,Winter,4.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Monthly,31-45,30
2824,53,Female,Jewelry,Accessories,108.0,Nevada,S,Pink,Winter,4.3,No,Express,Yes,No,4,Cash,Monthly,46-60,30
269,19,Male,Skirt,Clothing,51.0,North Dakota,M,Maroon,Fall,3.9,No,Express,No,No,26,Venmo,Bi-Weekly,18-30,14
296,45,Male,Belt,Accessories,34.0,Mississippi,M,Indigo,Fall,3.2,No,Store Pickup,No,No,10,Cash,Monthly,31-45,30
1922,51,Female,T-shirt,Clothing,35.0,Minnesota,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,5,Venmo,Quarterly,46-60,90
2814,29,Female,Shoes,Footwear,61.0,Missouri,XL,Maroon,Fall,3.9,No,Express,Yes,Yes,4,PayPal,Quarterly,18-30,90
1128,25,Female,Sunglasses,Accessories,67.0,Texas,L,Green,Summer,4.4,No,Free Shipping,Yes,Yes,16,Credit Card,Monthly,18-30,30
2096,20,Female,Boots,Footwear,61.0,Maine,M,Lavender,Summer,4.1,Yes,Free Shipping,Yes,Yes,12,Credit Card,Weekly,18-30,7
1373,32,Male,Dress,Clothing,111.0,Massachusetts,L,Gold,Spring,4.0,Yes,2-Day Shipping,No,No,41,Cash,Monthly,31-45,30
4332,59,Male,Boots,Footwear,151.0,Oregon,L,Brown,Spring,4.3,No,Store Pickup,No,No,22,Bank Transfer,Monthly,46-60,30
623,32,Male,Boots,Footwear,137.0,New Jersey,XL,White,Winter,4.2,Yes,Standard,No,No,26,Credit Card,Weekly,31-45,7
1094,58,Female,Shoes,Footwear,105.0,Indiana,M,White,Fall,4.3,Yes,Standard,No,No,3,Bank Transfer,Monthly,46-60,30
1046,27,Female,Hat,Accessories,36.0,Hawaii,L,Maroon,Summer,3.5,No,Free Shipping,Yes,Yes,5,PayPal,Quarterly,18-30,90
4699,56,Female,Backpack,Accessories,68.0,Ohio,M,Lavender,Winter,4.6,No,Next Day Air,No,No,35,Credit Card,Quarterly,46-60,90
4246,25,Male,Gloves,Accessories,31.0,Maine,XL,Black,Fall,3.6,No,Next Day Air,No,No,10,Credit Card,Monthly,18-30,30
3515,29,Female,Shirt,Clothing,37.0,Arkansas,XL,Gold,Winter,3.6,No,Free Shipping,No,No,11,PayPal,Weekly,18-30,7
3668,27,Female,Jewelry,Accessories,151.0,Nebraska,S,Brown,Spring,4.6,No,Free Shipping,Yes,Yes,44,Credit Card,Monthly,18-30,30
1801,36,Female,Handbag,Accessories,113.0,Arkansas,S,Green,Summer,4.6,No,Express,No,No,10,Venmo,Weekly,31-45,7
181,20,Female,Sneakers,Footwear,84.0,Idaho,L,Lavender,Spring,3.7,Yes,Express,Yes,Yes,34,Venmo,Bi-Weekly,18-30,14
4494,61,Female,Blouse,Clothing,81.0,Alabama,S,Orange,Spring,4.1,Yes,Express,No,No,38,Venmo,Quarterly,61+,90
4647,58,Female,T-shirt,Clothing,36.0,California,XL,Silver,Winter,3.8,No,2-Day Shipping,No,No,4,PayPal,Monthly,46-60,30
3586,61,Male,Boots,Footwear,91.0,Wisconsin,M,Maroon,Spring,3.9,No,Store Pickup,Yes,Yes,15,Debit Card,Monthly,61+,30
2210,28,Female,T-shirt,Clothing,23.0,West Virginia,S,Blue,Summer,4.2,No,Express,No,No,12,Cash,Weekly,18-30,7
3639,41,Female,Sunglasses,Accessories,61.0,Nevada,S,Silver,Summer,4.3,No,Standard,No,No,10,Venmo,Monthly,31-45,30
3067,31,Male,Shirt,Clothing,29.0,Nebraska,S,Pink,Summer,3.8,No,Store Pickup,No,No,4,Cash,Monthly,31-45,30
3430,30,Male,Jeans,Clothing,52.0,Hawaii,S,White,Fall,3.9,No,Store Pickup,No,No,11,Credit Card,Annually,18-30,365
730,26,Male,Belt,Accessories,45.0,Missouri,M,Magenta,Spring,3.6,Yes,Store Pickup,Yes,Yes,12,Cash,Quarterly,18-30,90
3678,38,Female,Sneakers,Footwear,69.0,Florida,XL,Beige,Fall,4.3,No,Free Shipping,Yes,Yes,24,PayPal,Monthly,31-45,30
2652,32,Male,Jewelry,Accessories,159.0,Nevada,XL,Green,Spring,4.4,No,2-Day Shipping,No,No,35,Debit Card,Bi-Weekly,31-45,14
1415,53,Female,Jeans,Clothing,74.0,Arkansas,L,Turquoise,Fall,3.7,No,Free Shipping,Yes,Yes,9,Bank Transfer,Bi-Weekly,46-60,14
866,40,Female,Scarf,Accessories,31.0,Mississippi,XL,Orange,Fall,4.3,No,Free Shipping,Yes,Yes,6,Debit Card,Every 3 Months,31-45,90
3043,33,Female,Jewelry,Accessories,120.0,New Jersey,L,Violet,Summer,4.4,Yes,Store Pickup,Yes,Yes,58,Credit Card,Monthly,31-45,30
1845,64,Female,Shoes,Footwear,70.0,Montana,L,Pink,Spring,3.8,No,Store Pickup,Yes,Yes,40,Credit Card,Weekly,61+,7
536,29,Male,Shirt,Clothing,26.0,Idaho,M,Gold,Winter,4.0,No,Store Pickup,No,No,7,Debit Card,Bi-Weekly,18-30,14
1277,19,Female,Shoes,Footwear,70.0,Indiana,L,Yellow,Winter,3.9,No,Standard,Yes,Yes,13,Venmo,Quarterly,18-30,90
1269,61,Female,Jacket,Outerwear,123.0,Maine,M,Yellow,Fall,4.1,Yes,Standard,Yes,Yes,67,Credit Card,Monthly,61+,30
4545,64,Male,Coat,Outerwear,123.0,Kentucky,M,Violet,Fall,4.5,Yes,Free Shipping,No,No,42,PayPal,Monthly,61+,30
4433,23,Male,Hoodie,Clothing,51.0,South Carolina,L,Brown,Winter,4.0,No,Free Shipping,No,No,11,Credit Card,Monthly,18-30,30
4060,21,Female,Shirt,Clothing,49.0,Rhode Island,S,Peach,Summer,3.7,No,Store Pickup,Yes,Yes,28,Bank Transfer,Bi-Weekly,18-30,14
3672,43,Female,Boots,Footwear,73.0,Kentucky,L,Magenta,Winter,4.3,No,Store Pickup,No,No,5,Venmo,Annually,31-45,365
744,66,Male,Shoes,Footwear,97.0,Maryland,L,Charcoal,Fall,4.4,Yes,Standard,No,No,29,Debit Card,Monthly,61+,30
1502,54,Male,Backpack,Accessories,79.0,Maryland,L,Green,Spring,4.1,No,Standard,No,No,8,Credit Card,Quarterly,46-60,90
2945,26,Male,Belt,Accessories,47.0,Connecticut,L,Peach,Summer,3.6,No,2-Day Shipping,Yes,No,12,Credit Card,Monthly,18-30,30
187,57,Male,Shoes,Footwear,113.0,New Jersey,XL,Violet,Spring,4.2,No,Free Shipping,Yes,Yes,66,Cash,Monthly,46-60,30
1905,53,Male,Jewelry,Accessories,118.0,Virginia,M,Orange,Spring,5.0,Yes,Standard,No,No,4,Venmo,Every 3 Months,46-60,90
1893,44,Female,Shoes,Footwear,149.0,Maryland,S,Beige,Winter,4.1,No,Free Shipping,Yes,Yes,8,Debit Card,Quarterly,31-45,90
107,70,Female,Gloves,Accessories,49.0,South Dakota,S,Brown,Spring,3.9,Yes,Free Shipping,No,No,8,Credit Card,Fortnightly,61+,14
2864,27,Female,Shirt,Clothing,44.0,North Carolina,M,Gray,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Annually,18-30,365
1440,64,Female,Blouse,Clothing,57.0,Indiana,L,Olive,Spring,3.7,No,Store Pickup,Yes,No,5,Venmo,Bi-Weekly,61+,14
4359,43,Male,Shorts,Clothing,45.0,Minnesota,M,Violet,Summer,4.1,No,Express,Yes,Yes,1,Venmo,Every 3 Months,31-45,90
819,41,Male,Jeans,Clothing,59.0,Kentucky,L,Gold,Summer,4.2,No,Express,No,No,9,PayPal,Quarterly,31-45,90
2215,59,Male,Boots,Footwear,100.0,Mississippi,L,Blue,Winter,4.4,No,Express,No,No,6,Credit Card,Every 3 Months,46-60,90
108,35,Female,Handbag,Accessories,93.0,Vermont,S,Gray,Summer,4.5,No,Store Pickup,No,No,6,Cash,Quarterly,31-45,90
2846,44,Male,Shoes,Footwear,101.0,Idaho,L,Purple,Fall,3.4,Yes,2-Day Shipping,No,No,58,Cash,Quarterly,31-45,90
2470,63,Male,Sneakers,Footwear,114.0,Washington,L,White,Winter,4.2,No,Free Shipping,Yes,Yes,34,Credit Card,Monthly,61+,30
3872,46,Male,Belt,Accessories,34.0,Florida,S,Teal,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,23,Debit Card,Monthly,46-60,30
4118,41,Female,Shoes,Footwear,109.0,Michigan,S,Brown,Fall,3.8,Yes,Express,No,No,70,Bank Transfer,Fortnightly,31-45,14
521,54,Male,Sneakers,Footwear,83.0,Illinois,L,Teal,Winter,4.8,Yes,Express,Yes,Yes,27,PayPal,Weekly,46-60,7
3072,59,Male,Backpack,Accessories,85.0,Maryland,L,Cyan,Spring,4.1,Yes,Store Pickup,No,No,15,Credit Card,Monthly,46-60,30
848,23,Female,Sweater,Clothing,56.0,Virginia,L,Black,Fall,4.2,No,Free Shipping,No,No,13,Bank Transfer,Monthly,18-30,30
1436,66,Male,Sandals,Footwear,82.0,Connecticut,M,Teal,Summer,4.1,No,Standard,Yes,Yes,9,Bank Transfer,Monthly,61+,30
2682,67,Male,Shoes,Footwear,129.0,Texas,M,Yellow,Winter,3.7,No,Next Day Air,No,No,45,Cash,Fortnightly,61+,14
4419,30,Male,Shirt,Clothing,30.0,Maryland,L,White,Summer,4.3,No,Free Shipping,Yes,Yes,6,PayPal,Quarterly,18-30,90
981,41,Female,Hoodie,Clothing,72.0,Oklahoma,XL,Yellow,Winter,4.4,Yes,Express,No,No,27,PayPal,Bi-Weekly,31-45,14
3404,65,Male,Boots,Footwear,92.0,Delaware,L,Indigo,Spring,4.1,No,Store Pickup,No,No,4,PayPal,Bi-Weekly,61+,14
1385,38,Male,Scarf,Accessories,24.0,Florida,M,Beige,Summer,4.3,No,Express,Yes,Yes,5,PayPal,Annually,31-45,365
2012,22,Male,Jeans,Clothing,48.0,Indiana,S,Teal,Summer,4.2,Yes,Express,Yes,Yes,36,Venmo,Bi-Weekly,18-30,14
1350,42,Male,Scarf,Accessories,28.0,Montana,S,Indigo,Winter,4.5,No,Store Pickup,No,No,5,Bank Transfer,Bi-Weekly,31-45,14
685,34,Male,Shirt,Clothing,37.0,Delaware,M,Black,Spring,4.1,No,Express,No,Yes,13,Cash,Monthly,31-45,30
1265,64,Female,Boots,Footwear,109.0,Ohio,M,Black,Fall,4.3,No,Store Pickup,No,No,4,Credit Card,Quarterly,61+,90
1002,64,Male,Jewelry,Accessories,104.0,Nebraska,S,Black,Fall,4.4,No,Store Pickup,Yes,Yes,14,Debit Card,Monthly,61+,30
606,39,Male,Shirt,Clothing,47.0,Rhode Island,S,Gold,Spring,4.3,Yes,2-Day Shipping,No,No,80,Bank Transfer,Weekly,31-45,7
3014,51,Male,Sandals,Footwear,66.0,Rhode Island,M,Indigo,Spring,3.8,No,Store Pickup,Yes,Yes,10,Cash,Quarterly,46-60,90
1707,19,Female,Shoes,Footwear,73.0,Kansas,XL,Blue,Summer,3.4,No,Standard,Yes,Yes,11,PayPal,Monthly,18-30,30
4577,46,Male,Shirt,Clothing,57.0,New Hampshire,M,Cyan,Fall,4.5,Yes,Standard,No,No,34,Debit Card,Annually,46-60,365
220,55,Female,T-shirt,Clothing,53.0,California,M,Gray,Winter,4.2,No,Free Shipping,No,No,7,Credit Card,Quarterly,46-60,90
4137,66,Female,Sweater,Clothing,60.0,Arkansas,XL,Indigo,Winter,3.5,No,Free Shipping,No,No,37,Bank Transfer,Monthly,61+,30
1477,35,Male,Belt,Accessories,53.0,South Carolina,M,Purple,Spring,3.8,Yes,Standard,Yes,Yes,43,Cash,Fortnightly,31-45,14
1162,27,Male,Jewelry,Accessories,84.0,South Dakota,L,White,Summer,4.4,No,Free Shipping,Yes,Yes,13,PayPal,Monthly,18-30,30
4142,44,Female,Skirt,Clothing,41.0,Maine,S,Olive,Summer,4.3,No,Standard,Yes,Yes,2,Credit Card,Quarterly,31-45,90
2400,36,Female,Jewelry,Accessories,119.0,Kansas,S,Turquoise,Winter,4.7,Yes,Express,No,No,72,Bank Transfer,Bi-Weekly,31-45,14
2314,33,Female,Blouse,Clothing,37.0,Wyoming,S,White,Winter,4.0,Yes,Next Day Air,Yes,Yes,2,Venmo,Every 3 Months,31-45,90
2472,45,Female,Dress,Clothing,83.0,Iowa,L,Orange,Spring,3.2,No,2-Day Shipping,No,No,2,Venmo,Every 3 Months,31-45,90
620,66,Female,Shirt,Clothing,42.0,California,XL,Lavender,Winter,4.1,No,Next Day Air,No,No,5,Cash,Quarterly,61+,90
3011,55,Female,Dress,Clothing,62.0,Arkansas,S,Gray,Summer,3.7,No,Standard,Yes,Yes,9,Credit Card,Bi-Weekly,46-60,14
1854,68,Male,Shorts,Clothing,47.0,Connecticut,XL,Peach,Summer,4.0,No,Next Day Air,No,No,9,Debit Card,Weekly,61+,7
714,29,Female,Belt,Accessories,70.0,Rhode Island,S,Brown,Summer,4.2,Yes,2-Day Shipping,No,No,19,Venmo,Monthly,18-30,30
3554,19,Female,Boots,Footwear,134.0,Montana,XL,Gray,Winter,4.0,No,Free Shipping,No,No,3,Bank Transfer,Every 3 Months,18-30,90
1477,35,Male,Jewelry,Accessories,135.0,South Carolina,M,Teal,Spring,4.8,Yes,Standard,Yes,Yes,46,Venmo,Fortnightly,31-45,14
1118,23,Female,Handbag,Accessories,153.0,Oklahoma,M,Yellow,Winter,5.0,Yes,Next Day Air,Yes,Yes,66,Credit Card,Quarterly,18-30,90
618,69,Female,Skirt,Clothing,76.0,Georgia,S,Gray,Winter,4.0,No,Standard,No,No,1,Cash,Annually,61+,365
2637,20,Male,T-shirt,Clothing,32.0,South Dakota,L,Violet,Summer,4.4,No,Express,Yes,Yes,19,Cash,Quarterly,18-30,90
2819,64,Female,Hat,Accessories,36.0,Alaska,L,Orange,Winter,4.1,No,Express,Yes,Yes,1,Cash,Monthly,61+,30
3344,32,Female,T-shirt,Clothing,65.0,Illinois,XL,Black,Summer,4.2,Yes,2-Day Shipping,No,No,40,Bank Transfer,Fortnightly,31-45,14
3357,57,Male,Gloves,Accessories,62.0,Illinois,S,Charcoal,Spring,3.6,No,2-Day Shipping,No,No,6,PayPal,Every 3 Months,46-60,90
2858,40,Male,Shirt,Clothing,40.0,Louisiana,L,Violet,Fall,4.2,No,Store Pickup,No,No,28,PayPal,Bi-Weekly,31-45,14
2374,25,Male,Hoodie,Clothing,97.0,Tennessee,M,Cyan,Spring,3.6,No,Standard,No,Yes,4,Venmo,Monthly,18-30,30
1820,19,Male,Sweater,Clothing,49.0,Hawaii,M,Olive,Winter,4.1,No,2-Day Shipping,Yes,Yes,14,Cash,Monthly,18-30,30
3354,70,Female,Coat,Outerwear,107.0,Illinois,M,Yellow,Spring,4.0,Yes,Free Shipping,No,No,13,Cash,Quarterly,61+,90
879,27,Male,Sunglasses,Accessories,95.0,Alaska,S,Olive,Spring,4.1,No,Express,Yes,Yes,21,Debit Card,Monthly,18-30,30
421,61,Male,Belt,Accessories,54.0,Rhode Island,M,Charcoal,Summer,4.0,Yes,Express,No,No,23,Venmo,Monthly,61+,30
2045,36,Female,Shorts,Clothing,61.0,New Jersey,L,Purple,Summer,4.2,Yes,2-Day Shipping,No,No,80,Credit Card,Bi-Weekly,31-45,14
3825,18,Female,Coat,Outerwear,117.0,Pennsylvania,XL,Silver,Winter,3.7,Yes,Free Shipping,Yes,Yes,10,Debit Card,Bi-Weekly,18-30,14
4297,62,Male,T-shirt,Clothing,46.0,West Virginia,S,Blue,Summer,3.5,No,2-Day Shipping,No,No,34,Debit Card,Fortnightly,61+,14
2431,65,Male,Dress,Clothing,67.0,Florida,S,Olive,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Monthly,61+,30
3410,23,Female,Sneakers,Footwear,90.0,North Carolina,L,Orange,Spring,4.5,Yes,2-Day Shipping,No,No,43,Credit Card,Weekly,18-30,7
840,42,Male,Shirt,Clothing,65.0,Kansas,L,Gray,Fall,4.2,Yes,2-Day Shipping,No,No,30,PayPal,Monthly,31-45,30
3329,59,Female,Handbag,Accessories,86.0,South Carolina,S,Gold,Spring,4.5,No,2-Day Shipping,No,No,10,PayPal,Quarterly,46-60,90
4110,47,Female,Pants,Clothing,74.0,Connecticut,S,Yellow,Winter,3.8,No,Standard,No,No,6,PayPal,Quarterly,46-60,90
3229,36,Male,Boots,Footwear,190.0,Pennsylvania,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,45,Venmo,Weekly,31-45,7
4292,41,Female,Blouse,Clothing,53.0,Arizona,L,Purple,Fall,4.3,No,Standard,No,No,4,Venmo,Quarterly,31-45,90
1312,51,Female,Sunglasses,Accessories,74.0,Wisconsin,S,Cyan,Winter,4.5,No,Express,Yes,Yes,6,Credit Card,Quarterly,46-60,90
1960,49,Female,Handbag,Accessories,135.0,Wyoming,S,Teal,Fall,4.8,No,2-Day Shipping,No,No,27,Bank Transfer,Monthly,46-60,30
3386,18,Female,Blouse,Clothing,47.0,Missouri,L,Teal,Fall,4.3,No,Free Shipping,Yes,Yes,31,Bank Transfer,Weekly,18-30,7
4280,58,Male,Shoes,Footwear,83.0,New Jersey,L,Pink,Spring,4.0,No,Standard,No,No,1,Venmo,Annually,46-60,365
274,53,Male,Pants,Clothing,58.0,Ohio,M,Charcoal,Fall,4.1,Yes,Standard,No,No,40,Debit Card,Monthly,46-60,30
4571,29,Female,Hoodie,Clothing,60.0,Idaho,M,Blue,Summer,4.4,No,Standard,No,No,71,Bank Transfer,Bi-Weekly,18-30,14
2313,64,Male,Shorts,Clothing,53.0,South Carolina,L,Cyan,Winter,3.8,Yes,Free Shipping,No,No,71,PayPal,Weekly,61+,7
485,47,Female,Backpack,Accessories,62.0,Delaware,M,Pink,Summer,4.6,No,Express,No,No,24,Credit Card,Weekly,46-60,7
292,32,Female,Hoodie,Clothing,74.0,Michigan,L,Silver,Fall,3.9,No,Standard,No,No,10,Debit Card,Monthly,31-45,30
1493,53,Female,Handbag,Accessories,163.0,Mississippi,S,Brown,Summer,4.8,No,Next Day Air,No,No,38,Credit Card,Every 3 Months,46-60,90
2090,30,Male,Blouse,Clothing,53.0,Pennsylvania,XL,Silver,Fall,3.8,No,Express,No,No,3,Debit Card,Quarterly,18-30,90
3603,65,Male,Belt,Accessories,52.0,Ohio,S,Olive,Fall,3.6,No,Free Shipping,Yes,Yes,25,Bank Transfer,Monthly,61+,30
1297,41,Male,T-shirt,Clothing,29.0,Alabama,S,Gold,Summer,4.1,No,Express,Yes,Yes,28,Credit Card,Bi-Weekly,31-45,14
3561,35,Male,Shoes,Footwear,77.0,Florida,L,Orange,Winter,3.8,No,Next Day Air,Yes,Yes,8,Bank Transfer,Quarterly,31-45,90
4360,47,Female,Sweater,Clothing,52.0,Wisconsin,S,Violet,Summer,3.8,Yes,Express,Yes,Yes,3,Bank Transfer,Every 3 Months,46-60,90
2091,69,Female,Blouse,Clothing,37.0,Kentucky,S,Gray,Spring,4.1,Yes,2-Day Shipping,No,No,26,Bank Transfer,Monthly,61+,30
4690,58,Female,T-shirt,Clothing,43.0,Montana,M,Green,Summer,3.7,Yes,2-Day Shipping,No,No,6,Debit Card,Monthly,46-60,30
4741,50,Male,Shirt,Clothing,43.0,Maryland,L,Olive,Fall,4.0,No,Free Shipping,No,No,6,Credit Card,Bi-Weekly,46-60,14
4310,52,Male,Coat,Outerwear,219.0,Arkansas,XL,Gold,Summer,3.9,Yes,Next Day Air,No,No,32,Bank Transfer,Weekly,46-60,7
1122,65,Male,Socks,Clothing,22.0,Wisconsin,S,Gold,Summer,3.7,Yes,Next Day Air,No,No,39,Debit Card,Annually,61+,365
1699,27,Male,Belt,Accessories,62.0,Massachusetts,M,Orange,Summer,3.7,No,Standard,Yes,Yes,23,PayPal,Monthly,18-30,30
2009,47,Female,Shorts,Clothing,48.0,Utah,M,Gold,Spring,3.8,Yes,Store Pickup,No,No,26,PayPal,Fortnightly,46-60,14
1771,52,Male,Belt,Accessories,47.0,Maine,S,Turquoise,Summer,4.0,Yes,Express,Yes,Yes,37,Credit Card,Bi-Weekly,46-60,14
1742,20,Female,Blouse,Clothing,46.0,Nevada,M,Pink,Spring,3.8,Yes,Standard,Yes,No,1,Bank Transfer,Weekly,18-30,7
3846,22,Male,Jewelry,Accessories,162.0,Ohio,M,Violet,Summer,4.7,No,Next Day Air,Yes,Yes,52,Credit Card,Quarterly,18-30,90
1039,46,Female,Jacket,Outerwear,120.0,Pennsylvania,XL,Gold,Winter,4.4,No,Express,No,No,79,Cash,Weekly,46-60,7
227,45,Male,Hoodie,Clothing,54.0,North Carolina,XL,Maroon,Summer,3.5,No,Store Pickup,Yes,Yes,6,Bank Transfer,Every 3 Months,31-45,90
4148,64,Female,Shirt,Clothing,37.0,Maryland,M,Brown,Winter,4.4,Yes,Next Day Air,No,No,64,Debit Card,Monthly,61+,30
4043,19,Female,T-shirt,Clothing,34.0,Georgia,L,Red,Winter,3.7,No,Standard,No,No,43,Debit Card,Monthly,18-30,30
765,22,Female,Sweater,Clothing,62.0,Tennessee,S,Maroon,Fall,4.3,No,Free Shipping,No,No,2,Bank Transfer,Monthly,18-30,30
3690,60,Female,Backpack,Accessories,62.0,North Dakota,L,Violet,Winter,4.1,Yes,Express,No,No,5,PayPal,Quarterly,46-60,90
3877,27,Female,Socks,Clothing,26.0,Washington,L,Blue,Winter,4.1,Yes,Standard,No,No,41,Bank Transfer,Weekly,18-30,7
621,70,Female,Pants,Clothing,55.0,Montana,XL,Purple,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,5,Debit Card,Quarterly,61+,90
3879,62,Male,Jewelry,Accessories,109.0,Idaho,S,Peach,Winter,4.2,No,Express,No,No,39,Bank Transfer,Quarterly,61+,90
